close,ema_9,ema_20,ema_50,tick_rsi_14,macd,macd_signal,macd_hist,bb_lower,bb_mid,bb_upper,bb_width,dist_bb_mid,dist_bb_upper,dist_bb_lower,tick_volatility_14,volatility_variation,roc_5,roc_10,price_change_1,instant_volatility,up_freq_10,up_freq_20,avg_move_10,avg_move_20,micro_volatility_5,adx_14,mean_reversion_ratio,target_ticks,barrier_threshold,survived
4778.917,4778.987949191096,4778.914135539365,4778.845760230363,51.242393919804705,0.07128710511551617,0.04826739372278737,0.0230197113927288,4778.448686542136,4778.8379,4779.227113457865,0.00016289042064581054,0.00165521412642864,0.006489199495715142,0.00979957295480329,0.002447469739771684,-0.0002167137961101408,-0.003724554544315417,0.007031376050758986,-0.16199999999935244,3.389774473272489e-05,0.6,0.5,1.9460640733470756e-05,2.0412994118085283e-05,0.001751705300841848,19.309559766888153,0.024490423768313476,5,5.37e-05,0
4778.917,4778.987949191096,4778.914135539365,4778.845760230363,51.242393919804705,0.07128710511551617,0.04826739372278737,0.0230197113927288,4778.448686542136,4778.8379,4779.227113457865,0.00016289042064581054,0.00165521412642864,0.006489199495715142,0.00979957295480329,0.002447469739771684,-0.0002167137961101408,-0.003724554544315417,0.007031376050758986,-0.16199999999935244,3.389774473272489e-05,0.6,0.5,1.9460640733470756e-05,2.0412994118085283e-05,0.001751705300841848,19.309559766888153,0.024490423768313476,3,5.11e-05,0
4779.151,4779.316378117531,4779.209942444952,4779.0256061412665,50.09083077154816,0.13557385919011722,0.14613702764791345,-0.01056316845779623,4778.680847670956,4779.189899999999,4779.698952329043,0.00021302870975840394,-0.0008139454763987852,0.011465474287028288,0.009837570083978097,0.002934349993080174,0.00033526458620979386,-0.007322940198162264,0.004896506886375995,-0.07700000000022555,1.6111388701278706e-05,0.5,0.55,2.4062276177871934e-05,2.1761458455671345e-05,0.0023138894579919963,22.915745949026938,-0.4203007112819739,15,6.13e-05,0
4779.151,4779.316378117531,4779.209942444952,4779.0256061412665,50.09083077154816,0.13557385919011722,0.14613702764791345,-0.01056316845779623,4778.680847670956,4779.189899999999,4779.698952329043,0.00021302870975840394,-0.0008139454763987852,0.011465474287028288,0.009837570083978097,0.002934349993080174,0.00033526458620979386,-0.007322940198162264,0.004896506886375995,-0.07700000000022555,1.6111388701278706e-05,0.5,0.55,2.4062276177871934e-05,2.1761458455671345e-05,0.0023138894579919963,22.915745949026938,-0.4203007112819739,8,5.73e-05,0
4779.151,4779.316378117531,4779.209942444952,4779.0256061412665,50.09083077154816,0.13557385919011722,0.14613702764791345,-0.01056316845779623,4778.680847670956,4779.189899999999,4779.698952329043,0.00021302870975840394,-0.0008139454763987852,0.011465474287028288,0.009837570083978097,0.002934349993080174,0.00033526458620979386,-0.007322940198162264,0.004896506886375995,-0.07700000000022555,1.6111388701278706e-05,0.5,0.55,2.4062276177871934e-05,2.1761458455671345e-05,0.0023138894579919963,22.915745949026938,-0.4203007112819739,5,5.37e-05,0
4779.151,4779.316378117531,4779.209942444952,4779.0256061412665,50.09083077154816,0.13557385919011722,0.14613702764791345,-0.01056316845779623,4778.680847670956,4779.189899999999,4779.698952329043,0.00021302870975840394,-0.0008139454763987852,0.011465474287028288,0.009837570083978097,0.002934349993080174,0.00033526458620979386,-0.007322940198162264,0.004896506886375995,-0.07700000000022555,1.6111388701278706e-05,0.5,0.55,2.4062276177871934e-05,2.1761458455671345e-05,0.0023138894579919963,22.915745949026938,-0.4203007112819739,3,5.11e-05,0
4779.151,4779.316378117531,4779.209942444952,4779.0256061412665,50.09083077154816,0.13557385919011722,0.14613702764791345,-0.01056316845779623,4778.680847670956,4779.189899999999,4779.698952329043,0.00021302870975840394,-0.0008139454763987852,0.011465474287028288,0.009837570083978097,0.002934349993080174,0.00033526458620979386,-0.007322940198162264,0.004896506886375995,-0.07700000000022555,1.6111388701278706e-05,0.5,0.55,2.4062276177871934e-05,2.1761458455671345e-05,0.0023138894579919963,22.915745949026938,-0.4203007112819739,2,4.8599999999999995e-05,0
4778.95,4779.190523825242,4779.185863282661,4779.054439713463,42.11230903056992,0.045660342100745765,0.09424087695679718,-0.04858053485605142,4778.875830412873,4779.25935,4779.642869587127,0.00016049331456641355,-0.006472760261492184,0.014498364434184523,0.0015520059244512282,0.002377573113030261,-0.0005510184366222205,-0.0032432850920804945,-0.010649740901635951,-0.29100000000016735,6.088832933937027e-05,0.4,0.45,2.0065676324876323e-05,2.0766966112784056e-05,0.0032054232284573075,26.719115314586425,-2.075738005751782,15,6.13e-05,0
4778.95,4779.190523825242,4779.185863282661,4779.054439713463,42.11230903056992,0.045660342100745765,0.09424087695679718,-0.04858053485605142,4778.875830412873,4779.25935,4779.642869587127,0.00016049331456641355,-0.006472760261492184,0.014498364434184523,0.0015520059244512282,0.002377573113030261,-0.0005510184366222205,-0.0032432850920804945,-0.010649740901635951,-0.29100000000016735,6.088832933937027e-05,0.4,0.45,2.0065676324876323e-05,2.0766966112784056e-05,0.0032054232284573075,26.719115314586425,-2.075738005751782,8,5.73e-05,0
4778.95,4779.190523825242,4779.185863282661,4779.054439713463,42.11230903056992,0.045660342100745765,0.09424087695679718,-0.04858053485605142,4778.875830412873,4779.25935,4779.642869587127,0.00016049331456641355,-0.006472760261492184,0.014498364434184523,0.0015520059244512282,0.002377573113030261,-0.0005510184366222205,-0.0032432850920804945,-0.010649740901635951,-0.29100000000016735,6.088832933937027e-05,0.4,0.45,2.0065676324876323e-05,2.0766966112784056e-05,0.0032054232284573075,26.719115314586425,-2.075738005751782,5,5.37e-05,0
4778.95,4779.190523825242,4779.185863282661,4779.054439713463,42.11230903056992,0.045660342100745765,0.09424087695679718,-0.04858053485605142,4778.875830412873,4779.25935,4779.642869587127,0.00016049331456641355,-0.006472760261492184,0.014498364434184523,0.0015520059244512282,0.002377573113030261,-0.0005510184366222205,-0.0032432850920804945,-0.010649740901635951,-0.29100000000016735,6.088832933937027e-05,0.4,0.45,2.0065676324876323e-05,2.0766966112784056e-05,0.0032054232284573075,26.719115314586425,-2.075738005751782,3,5.11e-05,0
4778.95,4779.190523825242,4779.185863282661,4779.054439713463,42.11230903056992,0.045660342100745765,0.09424087695679718,-0.04858053485605142,4778.875830412873,4779.25935,4779.642869587127,0.00016049331456641355,-0.006472760261492184,0.014498364434184523,0.0015520059244512282,0.002377573113030261,-0.0005510184366222205,-0.0032432850920804945,-0.010649740901635951,-0.29100000000016735,6.088832933937027e-05,0.4,0.45,2.0065676324876323e-05,2.0766966112784056e-05,0.0032054232284573075,26.719115314586425,-2.075738005751782,2,4.8599999999999995e-05,0
4779.491,4779.295412898968,4779.229790104867,4779.113703952645,61.140234328698014,0.06536949281780835,0.04016411474596066,0.025205378071847688,4778.864284830262,4779.2012,4779.538115169739,0.00014099225190136744,0.006063774841694445,0.0009857779780169007,0.013112592318688705,0.0028874388458983292,-0.00022098240586268135,0.0033059006350866227,0.012890063037840349,0.18500000000040018,3.870854889820308e-05,0.6,0.45,2.2347181570248065e-05,2.1384356911335888e-05,0.0020771061957758903,23.427403300833028,1.8928618470194924,5,5.37e-05,0
4779.491,4779.295412898968,4779.229790104867,4779.113703952645,61.140234328698014,0.06536949281780835,0.04016411474596066,0.025205378071847688,4778.864284830262,4779.2012,4779.538115169739,0.00014099225190136744,0.006063774841694445,0.0009857779780169007,0.013112592318688705,0.0028874388458983292,-0.00022098240586268135,0.0033059006350866227,0.012890063037840349,0.18500000000040018,3.870854889820308e-05,0.6,0.45,2.2347181570248065e-05,2.1384356911335888e-05,0.0020771061957758903,23.427403300833028,1.8928618470194924,3,5.11e-05,0
4779.491,4779.295412898968,4779.229790104867,4779.113703952645,61.140234328698014,0.06536949281780835,0.04016411474596066,0.025205378071847688,4778.864284830262,4779.2012,4779.538115169739,0.00014099225190136744,0.006063774841694445,0.0009857779780169007,0.013112592318688705,0.0028874388458983292,-0.00022098240586268135,0.0033059006350866227,0.012890063037840349,0.18500000000040018,3.870854889820308e-05,0.6,0.45,2.2347181570248065e-05,2.1384356911335888e-05,0.0020771061957758903,23.427403300833028,1.8928618470194924,2,4.8599999999999995e-05,0
